radius,value
0.10675,0.015506167896091938
0.10725,0.015764232724905014
0.10775,0.01603768952190876
0.10825,0.01612105593085289
0.10875,0.016838304698467255
0.10925,0.016684947535395622
0.10975,0.017043037340044975
0.11025,0.017354248091578484
0.11075,0.016676263883709908
0.11125,0.01730106584727764
0.11175,0.01723835989832878
0.11225,0.017100214958190918
0.11275,0.01737402193248272
0.11325,0.016820130869746208
0.11375,0.01693066582083702
0.11425,0.015559222549200058
0.11475,0.01622510887682438
0.11525,0.016010571271181107
0.11575,0.01568938046693802
0.11625,0.015082724392414093
0.11675,0.01457139290869236
0.11725000000000001,0.014432045631110668
0.11775000000000001,0.013802786357700825
0.11825000000000001,0.013490576297044754
0.11875000000000001,0.012888758443295956
0.11925000000000001,0.012517120689153671
0.11975000000000001,0.01223073247820139
0.12025,0.011489754542708397
0.12075,0.011350438930094242
0.12125,0.010443049483001232
0.12175,0.00994628295302391
0.12225,0.009421578608453274
0.12275,0.008961323648691177
0.12325,0.008677532896399498
0.12375,0.00771763501688838
0.12425,0.007748265750706196
0.12475,0.0077126664109528065
0.12525,0.007903816178441048
0.12575,0.007398584391921759
0.12625,0.005188243463635445
0.12675,0.005207020323723555
0.12725,0.004196690861135721
0.12775,0.004120334517210722
0.12825,0.0032669338397681713
0.12875,0.0022563920356333256
0.12925,0.0034933285787701607
0.12975,0.0013652503257617354
0.13025,0.0018206401728093624
0.13075,0.0001761809253366664
0.13125,-0.0008184014586731791
0.13175,0.00035562028642743826
0.13225,-0.002943482017144561
0.13275,-0.001518032979220152
0.13325,-0.0028817965649068356
0.13375,-0.004968979395925999
0.13425,-0.003473790595307946
0.13475,-0.007121007423847914
0.13525,-0.005343523807823658
0.13575,-0.006515324581414461
0.13625,-0.008256388828158379
0.13675,-0.007330186665058136
0.13725,-0.010865622200071812
0.13775,-0.007285388186573982
0.13825,-0.010042219422757626
0.13875,-0.009710430167615414
0.13925,-0.009748006239533424
0.13975,-0.012067660689353943
0.14025,-0.0084652379155159
0.14075000000000001,-0.011057410389184952
0.14125000000000001,-0.009273949079215527
0.14175000000000001,-0.009974034503102303
0.14225000000000002,-0.010428224690258503
0.14275000000000002,-0.008575120940804482
0.14325000000000002,-0.00997421145439148
0.14375000000000002,-0.006864661350846291
0.14425,-0.008522246032953262
0.14475,-0.006780580151826143
0.14525,-0.0067231310531497
0.14575,-0.007118424866348505
0.14625,-0.0036513004451990128
0.14675,-0.005009546875953674
0.14725,-0.0026751216500997543
0.14775,-0.0028555281460285187
0.14825,-0.0015066148480400443
0.14875,-5.6651992053957656e-05
0.14925,-0.001366112381219864
0.14975,0.002648936351761222
0.15025,0.0012299639638513327
0.15075,0.0038157033268362284
0.15125,0.004068037960678339
0.15175,0.003444233676418662
0.15225,0.007387655321508646
0.15275,0.005525987129658461
0.15325,0.008587859570980072
0.15375,0.008075566962361336
0.15425,0.007409338839352131
0.15475,0.0116984648630023
0.15525,0.009560314938426018
0.15575,0.012414277531206608
0.15625,0.011219808831810951
0.15675,0.012650148943066597
0.15725,0.01342366635799408
0.15775,0.012221678160130978
0.15825,0.015693990513682365
0.15875,0.013222424313426018
0.15925,0.01585962064564228
0.15975,0.014715434983372688
0.16025,0.013933219015598297
0.16075,0.01724957302212715
0.16125,0.014852778054773808
0.16175,0.016676584258675575
0.16225,0.015557993203401566
0.16275,0.01631719246506691
0.16325,0.0164435263723135
0.16375,0.015633758157491684
0.16425,0.01684538647532463
0.16475,0.015774300321936607
0.16525,0.016259539872407913
0.16575,0.015969764441251755
0.16625,0.01516141276806593
